client_name,supplier_name,proposal_status,award_status,create_date,project_id,project_name,servicestandard,project_location,project_status,seniority_standard,seniority_level,rate,currency,analysis_days,concept_days,implementation_days,audit_days,total_days,rate_total,proposal_total,supp_perc,supp_total,man_days
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,985.65,USD,0.0,10.47,0.0,0.0,10.47,10319.755500000001,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2083.09,USD,0.0,10.13,0.0,0.0,10.13,21101.7017,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,985.65,USD,0.0,10.13,0.0,0.0,10.13,9984.6345,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2083.09,USD,0.0,10.13,0.0,0.0,10.13,21101.7017,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,985.65,USD,0.0,8.77,0.0,0.0,8.77,8644.1505,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,730.38,USD,0.0,10.13,0.0,0.0,10.13,7398.749400000001,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2083.09,USD,0.0,10.13,0.0,0.0,10.13,21101.7017,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,577.6,USD,0.0,10.13,0.0,0.0,10.13,5851.088000000001,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,730.38,USD,0.0,10.13,0.0,0.0,10.13,7398.749400000001,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,577.6,USD,0.0,10.13,0.0,0.0,10.13,5851.088000000001,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2139.91,USD,0.0,10.13,0.0,0.0,10.13,21677.2883,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2139.91,USD,0.0,8.77,0.0,0.0,8.77,18767.0107,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2139.91,USD,0.0,10.13,0.0,0.0,10.13,21677.2883,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2139.91,USD,0.0,10.13,0.0,0.0,10.13,21677.2883,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2529.33,USD,0.0,10.13,0.0,0.0,10.13,25622.1129,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1611.69,USD,0.0,10.11,0.0,0.0,10.11,16294.1859,16274648.6325,10.0,1627464.8632500002,10389.74
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,1560.0,USD,0.0,40.0,0.0,0.0,40.0,62400.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1040.0,USD,0.0,80.0,0.0,0.0,80.0,83200.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,1560.0,USD,0.0,80.0,0.0,0.0,80.0,124800.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,440.0,USD,0.0,80.0,0.0,0.0,80.0,35200.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1040.0,USD,0.0,40.0,0.0,0.0,40.0,41600.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1472.0,USD,0.0,40.0,0.0,0.0,40.0,58880.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1472.0,USD,0.0,40.0,0.0,0.0,40.0,58880.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1368.0,USD,0.0,40.0,0.0,0.0,40.0,54720.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,1560.0,USD,0.0,40.0,0.0,0.0,40.0,62400.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,440.0,USD,0.0,40.0,0.0,0.0,40.0,17600.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1368.0,USD,0.0,80.0,0.0,0.0,80.0,109440.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,528.0,USD,0.0,40.0,0.0,0.0,40.0,21120.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,2200.0,USD,0.0,60.0,0.0,0.0,60.0,132000.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,1560.0,USD,0.0,40.0,0.0,0.0,40.0,62400.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Infosys,1,lost,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,2050.0,USD,0.0,40.0,0.0,0.0,40.0,82000.0,1006640.0,0.0,0.0,780.0
ABB Asea Brown Boveri Ltd,Sustainserv ,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Partner,6,2400.0,CHF,5.55,0.0,0.0,0.0,5.55,13320.0,52392.0,10.0,5239.200000000001,27.75
ABB Asea Brown Boveri Ltd,Sustainserv ,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Consultant,2,1760.0,CHF,22.2,0.0,0.0,0.0,22.2,39072.0,52392.0,10.0,5239.200000000001,27.75
ABB Asea Brown Boveri Ltd,Ethos,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Consultant,2,230.0,CHF,30.0,0.0,0.0,0.0,30.0,6900.0,37030.0,,,161.0
ABB Asea Brown Boveri Ltd,Ethos,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Director,5,230.0,CHF,35.0,0.0,0.0,0.0,35.0,8050.0,37030.0,,,161.0
ABB Asea Brown Boveri Ltd,Ethos,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Consultant,2,230.0,CHF,46.0,0.0,0.0,0.0,46.0,10580.0,37030.0,,,161.0
ABB Asea Brown Boveri Ltd,Ethos,1,lost,2023-04-14,6147,ESG Data Mapping,Sustainability,Global,completed,Manager,4,230.0,CHF,50.0,0.0,0.0,0.0,50.0,11500.0,37030.0,,,161.0
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,4027.66,USD,0.0,3.5,0.0,0.0,3.5,14096.81,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,3117.0,USD,0.0,3.5,0.0,0.0,3.5,10909.5,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,2526.05,USD,0.0,56.1,0.0,0.0,56.1,141711.40500000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,2526.05,USD,0.0,56.1,0.0,0.0,56.1,141711.40500000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,82.88,0.0,0.0,82.88,198466.9344,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,82.88,0.0,0.0,82.88,198466.9344,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,82.88,0.0,0.0,82.88,163451.792,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,57.38,0.0,0.0,57.38,53544.7208,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1101.62,USD,0.0,65.88,0.0,0.0,65.88,72574.72559999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1501.16,USD,0.0,82.88,0.0,0.0,82.88,124416.1408,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,70.13,0.0,0.0,70.13,107008.56179999998,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,70.13,0.0,0.0,70.13,107008.56179999998,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,1072.51,USD,0.0,23.38,0.0,0.0,23.38,25075.283799999997,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,82.88,0.0,0.0,82.88,163451.792,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1501.16,USD,0.0,23.38,0.0,0.0,23.38,35097.1208,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,82.88,0.0,0.0,82.88,77340.3008,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,86.06,0.0,0.0,86.06,169723.22900000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,69.06,0.0,0.0,69.06,139912.10700000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,98.81,0.0,0.0,98.81,92205.5396,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,86.06,0.0,0.0,86.06,80307.7496,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1101.62,USD,0.0,69.06,0.0,0.0,69.06,76077.87719999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,86.06,0.0,0.0,86.06,169723.22900000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,52.06,0.0,0.0,52.06,79436.2716,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,691.49,USD,0.0,86.06,0.0,0.0,86.06,59509.629400000005,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,60.56,0.0,0.0,60.56,119433.40400000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1501.16,USD,0.0,52.06,0.0,0.0,52.06,78150.38960000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,691.49,USD,0.0,86.06,0.0,0.0,86.06,59509.629400000005,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,60.56,0.0,0.0,60.56,145018.79280000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,546.84,USD,0.0,86.06,0.0,0.0,86.06,47061.05040000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,52.06,0.0,0.0,52.06,105470.95700000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,546.84,USD,0.0,86.06,0.0,0.0,86.06,47061.05040000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,60.56,0.0,0.0,60.56,122691.532,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1101.62,USD,0.0,69.06,0.0,0.0,69.06,76077.87719999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,86.06,0.0,0.0,86.06,131315.5116,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,98.81,0.0,0.0,98.81,200184.1195,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,69.06,0.0,0.0,69.06,139912.10700000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,86.06,0.0,0.0,86.06,174353.257,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,3116.99,USD,0.0,4.86,0.0,0.0,4.86,15148.5714,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2526.05,USD,0.0,77.78,0.0,0.0,77.78,196476.16900000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,4027.66,USD,0.0,4.86,0.0,0.0,4.86,19574.4276,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2526.05,USD,0.0,77.78,0.0,0.0,77.78,196476.16900000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,98.18,0.0,0.0,98.18,235104.77340000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,98.18,0.0,0.0,98.18,91617.64880000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,98.18,0.0,0.0,98.18,235104.77340000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,98.18,0.0,0.0,98.18,193625.68700000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1101.62,USD,0.0,68.43,0.0,0.0,68.43,75383.8566,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1501.16,USD,0.0,98.18,0.0,0.0,98.18,147383.88880000002,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,68.43,0.0,0.0,68.43,104414.5998,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,68.43,0.0,0.0,68.43,104414.5998,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,98.18,0.0,0.0,98.18,193625.68700000003,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,1501.16,USD,0.0,43.78,0.0,0.0,43.78,65720.78480000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,1072.51,USD,0.0,43.78,0.0,0.0,43.78,46954.4878,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,94.99,0.0,0.0,94.99,88640.86839999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,94.99,0.0,0.0,94.99,187334.5285,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,82.24,0.0,0.0,82.24,76743.0784,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,933.16,USD,0.0,98.18,0.0,0.0,98.18,91617.64880000001,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,94.99,0.0,0.0,94.99,227465.9037,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,94.99,0.0,0.0,94.99,187334.5285,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,1525.86,USD,0.0,94.99,0.0,0.0,94.99,144941.44139999998,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,94.99,0.0,0.0,94.99,192444.99049999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,691.49,USD,0.0,94.99,0.0,0.0,94.99,65684.6351,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,2394.63,USD,0.0,102.1,0.0,0.0,102.1,244491.723,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,94.99,0.0,0.0,94.99,192444.99049999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,94.99,0.0,0.0,94.99,192444.99049999999,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Analyst,1,546.84,USD,0.0,94.99,0.0,0.0,94.99,51944.3316,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Director,5,2526.05,USD,0.0,80.89,0.0,0.0,80.89,204332.1845,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Consultant,2,691.49,USD,0.0,94.99,0.0,0.0,94.99,65684.6351,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Manager,4,1972.15,USD,0.0,94.99,0.0,0.0,94.99,187334.5285,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,4027.66,USD,0.0,5.06,0.0,0.0,5.06,20379.9596,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Senior Consultant,3,2025.95,USD,0.0,82.24,0.0,0.0,82.24,166614.128,16712809.5351,,,10390.02
ABB Asea Brown Boveri Ltd,Deloitte,0,submitted,2023-04-11,6142,RfQ - ABB Online Transformation,Change Management & Transformation,Global,completed,Partner,6,3116.99,USD,0.0,5.06,0.0,0.0,5.06,15771.969399999998,16712809.5351,,,10390.02
